Unit;LoC;NOC;CBO;DIT;RFC;WMC;LCOM;LCOM2;LCOM3;NoA;NoPA;NoM;NoPM;NoI;Ca;Ce;CCC;LMLoC;LPL;TLoC;CLoC;FLoC;ECC;FCC;HCC;TCC;RCo;SCo;HCo;NoR;NoS;NoH;TFC;NoCA;NoCI;NoCRN;NoDR;NoEH;NoGH;NoGS;NoNPB;NoOC;NoOCA;NoSF;NoSKS
org.apache.cassandra.tools.NodeProbeFactory;10.0;0.0;7.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;1.0;2.0;7.0;4.0;2.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.memory.EnsureOnHeap$CloneToHeap;71.0;0.0;27.0;3.0;24.0;16.0;0.0;1.0;0.0;0.0;0.0;9.0;8.0;21.0;4.0;24.0;25.0;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.statements.ModificationStatement$Parsed;139.0;4.0;33.0;3.0;30.0;14.0;19.0;0.8;0.9333333333333332;5.0;0.0;7.0;2.0;32.0;12.0;32.0;21.0;21.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.functions.UDFunction;609.0;2.0;82.0;2.0;101.0;70.0;346.0;0.9315476190476191;0.9660493827160493;12.0;0.0;28.0;15.0;145.0;18.0;74.0;107.0;72.0;8.0;38.0;70.0;0.0;48.0;0.0;17.0;12.0;5.0;0.0;5.0;19.0;0.0;11.0;0.0;0.0;4.0;0.0;4.0;0.0;2.0;0.0;5.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.LegacyLayout$LegacyRangeTombstone;95.0;0.0;18.0;1.0;14.0;18.0;26.0;0.5666666666666667;0.6296296296296297;3.0;3.0;10.0;10.0;11.0;11.0;18.0;33.0;11.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.statements.DropTableStatement;69.0;0.0;26.0;4.0;15.0;11.0;2.0;0.33333333333333337;0.5;1.0;0.0;3.0;3.0;22.0;1.0;26.0;14.0;40.0;2.0;31.0;5.0;0.0;22.0;0.0;5.0;10.0;2.0;3.0;2.0;5.0;3.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0
org.apache.cassandra.cache.CacheKey;7.0;3.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;11.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.schema.Keyspaces;95.0;0.0;23.0;1.0;22.0;12.0;30.0;0.4;0.4444444444444444;1.0;0.0;10.0;9.0;25.0;4.0;20.0;27.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.thrift.ThriftValidation;633.0;0.0;69.0;1.0;103.0;140.0;283.0;0.9615384615384616;1.0;1.0;0.0;26.0;20.0;168.0;21.0;67.0;166.0;56.0;3.0;27.0;21.0;0.0;106.0;0.0;9.0;13.0;2.0;2.0;3.0;61.0;23.0;8.0;39.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0
org.apache.cassandra.thrift.ThriftConversion;682.0;0.0;117.0;1.0;235.0;189.0;0.0;1.0;0.0;0.0;0.0;33.0;18.0;299.0;2.0;104.0;222.0;114.0;8.0;105.0;2.0;0.0;51.0;0.0;2.0;29.0;5.0;5.0;2.0;12.0;14.0;2.0;17.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;6.0
org.apache.cassandra.db.Memtable$LastCommitLogPosition;5.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.index.sasi.analyzer.StandardAnalyzer;176.0;0.0;46.0;2.0;37.0;26.0;50.0;0.7777777777777778;0.8484848484848485;6.0;0.0;12.0;9.0;44.0;2.0;43.0;41.0;18.0;2.0;8.0;0.0;0.0;7.0;0.0;1.0;4.0;0.0;1.0;1.0;0.0;2.0;1.0;6.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.UnfilteredDeserializer$OldFormatDeserializer$UnfilteredIterator$TombstoneTracker;167.0;0.0;32.0;1.0;40.0;24.0;10.0;0.5333333333333333;0.5925925925925926;3.0;0.0;10.0;9.0;50.0;4.0;30.0;34.0;29.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.batchlog.BatchlogManager$ReplayingBatch$ReplayWriteResponseHandler;22.0;0.0;24.0;3.0;6.0;1.0;1.0;0.5;1.0;1.0;0.0;2.0;1.0;8.0;3.0;20.0;3.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.ResultSet$ResultMetadata$Codec;108.0;0.0;25.0;1.0;27.0;19.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;54.0;3.0;24.0;22.0;35.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.util.SpinningDiskOptimizationStrategy;9.0;0.0;6.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;2.0;6.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.sstable.format.SSTableReader$Factory;9.0;1.0;11.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;5.0;11.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.nodetool.RangeKeySample;11.0;0.0;11.0;2.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.0;2.0;11.0;2.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.UUIDGen;366.0;0.0;30.0;1.0;64.0;41.0;301.0;0.9065934065934066;0.942857142857143;7.0;0.0;26.0;17.0;65.0;50.0;29.0;68.0;26.0;3.0;16.0;1.0;0.0;10.0;0.0;1.0;4.0;2.0;0.0;1.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.LegacyLayout;2669.0;0.0;165.0;1.0;262.0;298.0;871.0;0.9840909090909091;1.0069767441860464;10.0;6.0;44.0;27.0;864.0;36.0;140.0;613.0;90.0;6.0;6.0;24.0;0.0;40.0;0.0;10.0;6.0;4.0;2.0;2.0;13.0;14.0;4.0;39.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0
org.apache.cassandra.gms.GossipDigestAckSerializer;37.0;0.0;26.0;1.0;19.0;5.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;22.0;2.0;23.0;8.0;12.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.util.TrackedDataInputPlus;122.0;0.0;18.0;1.0;31.0;13.0;31.0;0.17647058823529416;0.1875;2.0;0.0;17.0;17.0;15.0;6.0;18.0;30.0;4.0;3.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.btree.TreeCursor;231.0;1.0;15.0;2.0;32.0;46.0;15.0;0.4444444444444444;0.5;1.0;0.0;9.0;0.0;51.0;2.0;12.0;55.0;72.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.nodetool.stats.CompactionHistoryHolder$CompactionHistoryRow;39.0;0.0;13.0;1.0;8.0;2.0;0.0;0.4285714285714286;0.8571428571428572;7.0;0.0;2.0;1.0;13.0;2.0;12.0;4.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.nodetool.TruncateHints;12.0;0.0;9.0;2.0;4.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.0;2.0;9.0;3.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.service.pager.PagingState;362.0;0.0;50.0;1.0;50.0;65.0;55.0;0.4642857142857143;0.5;4.0;4.0;14.0;6.0;104.0;19.0;48.0;95.0;35.0;2.0;18.0;2.0;0.0;24.0;0.0;2.0;13.0;3.0;1.0;1.0;5.0;4.0;2.0;22.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.ColumnIdentifier;194.0;0.0;30.0;1.0;37.0;29.0;68.0;0.8412698412698413;0.9059829059829061;9.0;2.0;14.0;13.0;48.0;130.0;28.0;51.0;15.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.index.internal.composites.PartitionKeyIndex;48.0;0.0;19.0;2.0;19.0;6.0;5.0;0.75;1.0;1.0;0.0;4.0;4.0;23.0;2.0;19.0;10.0;12.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.MultiColumnRelation$SuperColumnMultiColumnRelation;48.0;0.0;28.0;3.0;18.0;8.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;25.0;2.0;25.0;11.0;17.0;4.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.selection.Selectable$WithFunction;86.0;0.0;35.0;1.0;12.0;3.0;0.0;0.16666666666666663;0.25;2.0;2.0;3.0;3.0;29.0;4.0;32.0;18.0;6.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.sstable.format.SSTableReader$Operator$GreaterThan;2.0;0.0;5.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;5.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.Lists$SetterByIndex;49.0;0.0;23.0;2.0;16.0;9.0;2.0;0.33333333333333337;0.5;1.0;0.0;3.0;3.0;16.0;4.0;23.0;12.0;25.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;1.0;0.0;4.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.transport.Event$SchemaChange;192.0;0.0;23.0;2.0;29.0;44.0;5.0;0.16666666666666663;0.2;5.0;5.0;6.0;6.0;83.0;27.0;21.0;51.0;49.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.repair.RepairResult;9.0;0.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;1.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.nodetool.ProxyHistograms;30.0;0.0;13.0;2.0;6.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;21.0;2.0;13.0;2.0;26.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.locator.Ec2MultiRegionSnitch;27.0;0.0;19.0;4.0;5.0;0.0;0.0;0.6666666666666667;0.6666666666666667;3.0;0.0;1.0;1.0;13.0;1.0;19.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.ClusteringPrefix$Deserializer;123.0;0.0;28.0;1.0;30.0;30.0;10.0;0.5833333333333333;0.6666666666666666;9.0;0.0;8.0;5.0;34.0;4.0;28.0;38.0;19.0;2.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;8.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.MultiColumnRelation;264.0;1.0;48.0;2.0;47.0;25.0;134.0;0.7638888888888888;0.8088235294117647;4.0;0.0;18.0;10.0;76.0;3.0;42.0;51.0;17.0;4.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;2.0;1.0;0.0;3.0;8.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.gms.VersionedValue$VersionedValueSerializer;23.0;0.0;14.0;1.0;11.0;3.0;0.0;1.0;0.0;0.0;0.0;4.0;3.0;9.0;2.0;14.0;7.0;4.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.sstable.format.SSTableWriter$TransactionalProxy;4.0;1.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.compaction.TimeWindowCompactionStrategy;373.0;0.0;67.0;2.0;83.0;62.0;90.0;0.8020833333333334;0.8555555555555556;6.0;0.0;16.0;10.0;111.0;2.0;53.0;82.0;59.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.commitlog.MemoryMappedSegment;72.0;0.0;22.0;2.0;17.0;4.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;19.0;2.0;22.0;9.0;12.0;2.0;4.0;2.0;0.0;7.0;0.0;2.0;3.0;1.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.EmptyIterators$EmptyUnfilteredPartitionIterator;19.0;0.0;8.0;2.0;2.0;2.0;1.0;0.5;1.0;2.0;0.0;2.0;2.0;1.0;2.0;7.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.index.sasi.disk.OnDiskIndex$PointerLevel;15.0;0.0;12.0;2.0;5.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;4.0;2.0;11.0;4.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.metrics.DroppedMessageMetrics;21.0;0.0;11.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;0.0;0.0;9.0;3.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.index.sasi.disk.PerSSTableIndexWriter$Index;186.0;0.0;46.0;1.0;48.0;28.0;7.0;0.6428571428571428;0.7714285714285715;7.0;0.0;6.0;3.0;76.0;2.0;43.0;34.0;68.0;3.0;36.0;4.0;16.0;19.0;5.0;3.0;11.0;0.0;0.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;1.0;0.0
org.apache.cassandra.utils.concurrent.Ref$Debug;34.0;0.0;11.0;1.0;10.0;3.0;2.0;0.5;0.75;4.0;0.0;3.0;0.0;17.0;3.0;11.0;6.0;11.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.CFName;18.0;0.0;6.0;2.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;3.0;26.0;6.0;5.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.MutationVerbHandler;70.0;0.0;30.0;1.0;24.0;8.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;27.0;2.0;29.0;12.0;33.0;4.0;22.0;1.0;0.0;10.0;0.0;1.0;7.0;0.0;1.0;1.0;0.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.exceptions.ConfigurationException;31.0;1.0;6.0;5.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;4.0;112.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.partitions.ImmutableBTreePartition;95.0;2.0;14.0;2.0;11.0;6.0;15.0;0.8333333333333334;1.0;1.0;0.0;6.0;4.0;8.0;17.0;14.0;12.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.util.SequentialWriter$TransactionalProxy;32.0;2.0;15.0;2.0;8.0;4.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;6.0;6.0;15.0;8.0;13.0;1.0;2.0;2.0;0.0;4.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.monitoring.MonitoringTask$Operation;45.0;2.0;11.0;1.0;6.0;2.0;3.0;0.6666666666666667;1.0;6.0;0.0;3.0;2.0;5.0;6.0;11.0;5.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
