Unit;LoC;NOC;CBO;DIT;RFC;WMC;LCOM;LCOM2;LCOM3;NoA;NoPA;NoM;NoPM;NoI;Ca;Ce;CCC;LMLoC;LPL;TLoC;CLoC;FLoC;ECC;FCC;HCC;TCC;RCo;SCo;HCo;NoR;NoS;NoH;TFC;NoCA;NoCI;NoCRN;NoDR;NoEH;NoGH;NoGS;NoNPB;NoOC;NoOCA;NoSF;NoSKS
org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy;205.0;0.0;52.0;2.0;46.0;40.0;25.0;0.9393939393939394;1.0568181818181819;11.0;0.0;9.0;6.0;75.0;5.0;55.0;50.0;73.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.CounterId$LocalIds;2.0;0.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.CFDefinition$NonCompositeBuilder;54.0;0.0;17.0;1.0;9.0;9.0;6.0;0.4285714285714286;0.5;2.0;0.0;7.0;7.0;3.0;0.0;0.0;16.0;7.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.UUIDGen;208.0;0.0;21.0;1.0;37.0;25.0;95.0;0.8333333333333334;0.8928571428571429;4.0;0.0;15.0;7.0;33.0;50.0;29.0;41.0;26.0;2.0;5.0;1.0;0.0;9.0;0.0;1.0;3.0;2.0;0.0;1.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.gms.GossipDigestAckSerializer;43.0;0.0;25.0;1.0;22.0;8.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;25.0;2.0;23.0;11.0;14.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.compaction.LazilyCompactedRow;249.0;0.0;57.0;2.0;40.0;14.0;31.0;0.8106060606060606;0.8916666666666666;12.0;0.0;11.0;10.0;72.0;0.0;0.0;44.0;24.0;1.0;5.0;3.0;0.0;11.0;0.0;3.0;3.0;2.0;1.0;1.0;3.0;2.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0
org.apache.cassandra.locator.AbstractNetworkTopologySnitch;39.0;6.0;6.0;2.0;6.0;19.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;19.0;7.0;6.0;22.0;22.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.metrics.ColumnFamilyMetrics;306.0;0.0;54.0;1.0;8.0;0.0;1.0;0.875;1.75;24.0;23.0;2.0;2.0;161.0;0.0;0.0;41.0;22.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.ColumnIdentifier;46.0;0.0;12.0;2.0;8.0;7.0;7.0;0.6;0.75;2.0;1.0;5.0;5.0;8.0;130.0;28.0;12.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.statements.ListPermissionsStatement;85.0;0.0;34.0;3.0;22.0;14.0;5.0;0.7428571428571429;0.9285714285714286;7.0;0.0;5.0;3.0;30.0;1.0;37.0;19.0;15.0;2.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;6.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
org.apache.cassandra.service.PBSPredictor;507.0;0.0;46.0;1.0;65.0;65.0;218.0;0.912;0.9500000000000001;15.0;1.0;25.0;16.0;119.0;0.0;0.0;93.0;141.0;6.0;1.0;1.0;0.0;13.0;0.0;1.0;1.0;3.0;0.0;1.0;11.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.RowIndexEntry$IndexedEntry;46.0;0.0;18.0;2.0;10.0;5.0;3.0;0.5;0.6666666666666666;3.0;0.0;4.0;4.0;8.0;4.0;29.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.service.RowRepairResolver;138.0;0.0;46.0;2.0;31.0;25.0;13.0;0.7777777777777778;0.9333333333333333;3.0;1.0;6.0;5.0;43.0;0.0;0.0;31.0;43.0;5.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
org.apache.cassandra.transport.Event$SchemaChange;41.0;0.0;10.0;2.0;9.0;3.0;2.0;0.33333333333333337;0.5;3.0;3.0;3.0;1.0;11.0;27.0;21.0;6.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.sstable.IndexHelper;197.0;0.0;33.0;1.0;24.0;22.0;0.0;1.0;0.0;0.0;0.0;7.0;7.0;42.0;0.0;0.0;31.0;37.0;5.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;5.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql.AbstractModification;91.0;0.0;18.0;1.0;11.0;7.0;34.0;0.873015873015873;0.9821428571428572;7.0;1.0;9.0;9.0;8.0;0.0;0.0;16.0;2.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
org.apache.cassandra.io.sstable.SSTableLoader;270.0;0.0;63.0;1.0;38.0;21.0;4.0;0.5625;0.75;4.0;0.0;4.0;2.0;81.0;6.0;57.0;38.0;44.0;1.0;1.0;1.0;0.0;6.0;0.0;1.0;1.0;2.0;1.0;1.0;2.0;2.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cli.transport.SSLTransportFactory;18.0;0.0;13.0;2.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.0;0.0;0.0;2.0;13.0;1.0;4.0;1.0;0.0;4.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.locator.Ec2MultiRegionSnitch;72.0;0.0;23.0;4.0;23.0;5.0;28.0;0.9375;1.0714285714285714;4.0;0.0;8.0;7.0;27.0;1.0;19.0;13.0;13.0;3.0;3.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.gms.VersionedValue$VersionedValueSerializer;51.0;0.0;16.0;1.0;16.0;10.0;0.0;1.0;0.0;0.0;0.0;4.0;3.0;21.0;2.0;14.0;14.0;30.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.QueryProcessor;256.0;0.0;62.0;1.0;57.0;35.0;128.0;0.9058823529411765;0.9625;5.0;2.0;17.0;14.0;79.0;27.0;105.0;52.0;29.0;4.0;36.0;9.0;0.0;46.0;0.0;7.0;15.0;4.0;4.0;5.0;12.0;15.0;7.0;20.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;3.0
org.apache.cassandra.exceptions.AlreadyExistsException;21.0;0.0;4.0;6.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;5.0;6.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.commitlog.CommitLogAllocator;307.0;0.0;49.0;1.0;57.0;23.0;68.0;0.7925925925925926;0.8492063492063492;9.0;1.0;15.0;10.0;78.0;0.0;0.0;44.0;23.0;2.0;1.0;1.0;0.0;4.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.metrics.DroppedMessageMetrics;22.0;0.0;13.0;1.0;2.0;1.0;0.0;0.5;0.5;4.0;3.0;1.0;1.0;4.0;3.0;11.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.marshal.UTF8Type;168.0;0.0;22.0;2.0;13.0;8.0;15.0;0.4285714285714286;0.5;1.0;1.0;7.0;7.0;13.0;63.0;26.0;73.0;9.0;2.0;1.0;1.0;0.0;6.0;0.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.dht.AbstractPartitioner;9.0;0.0;8.0;1.0;5.0;4.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;5.0;0.0;0.0;5.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.CFName;34.0;0.0;8.0;1.0;8.0;4.0;6.0;0.41666666666666663;0.5;2.0;0.0;6.0;6.0;4.0;26.0;6.0;10.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.exceptions.ConfigurationException;15.0;1.0;5.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;112.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.MerkleTree;898.0;0.0;63.0;1.0;49.0;79.0;149.0;0.876984126984127;0.9208333333333334;12.0;7.0;21.0;13.0;198.0;20.0;65.0;157.0;44.0;5.0;2.0;2.0;0.0;17.0;0.0;4.0;3.0;5.0;2.0;2.0;8.0;2.0;2.0;20.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cli.CliClient$CfDefNamesComparator;5.0;0.0;7.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.exceptions.InvalidRequestException;5.0;1.0;4.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;247.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.SliceFromReadCommandSerializer;36.0;0.0;21.0;1.0;21.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;20.0;0.0;0.0;5.0;11.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.CounterColumn;342.0;0.0;64.0;2.0;89.0;63.0;128.0;0.6515151515151515;0.6825396825396824;3.0;0.0;22.0;19.0;126.0;0.0;0.0;85.0;62.0;5.0;4.0;2.0;0.0;7.0;0.0;2.0;2.0;1.0;3.0;2.0;1.0;3.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0
org.apache.cassandra.streaming.StreamIn;47.0;0.0;33.0;1.0;24.0;4.0;3.0;0.6666666666666667;1.0;1.0;0.0;3.0;3.0;24.0;0.0;0.0;7.0;16.0;6.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.BiMultiValMap;103.0;1.0;21.0;1.0;29.0;15.0;31.0;0.3928571428571429;0.4230769230769231;2.0;0.0;14.0;14.0;29.0;4.0;14.0;29.0;6.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.RowMutation;395.0;0.0;74.0;1.0;78.0;54.0;166.0;0.8214285714285714;0.8571428571428572;7.0;3.0;24.0;24.0;133.0;0.0;0.0;87.0;26.0;4.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;3.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.marshal.LocalByPartionerType;38.0;0.0;17.0;2.0;9.0;2.0;15.0;0.8333333333333334;1.0;1.0;0.0;6.0;6.0;5.0;0.0;0.0;8.0;3.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;3.0;1.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.IndexScanCommand;59.0;0.0;28.0;1.0;1.0;1.0;0.0;0.8333333333333334;0.8333333333333334;6.0;6.0;1.0;1.0;13.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.filter.SliceQueryFilter$Serializer;71.0;0.0;15.0;1.0;14.0;17.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;23.0;0.0;0.0;20.0;23.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cli.CliMain;360.0;0.0;53.0;1.0;58.0;52.0;25.0;0.746031746031746;0.8392857142857143;7.0;2.0;9.0;7.0;85.0;0.0;0.0;61.0;111.0;2.0;15.0;44.0;1.0;40.0;1.0;25.0;10.0;1.0;11.0;8.0;1.0;12.0;13.0;5.0;1.0;8.0;0.0;1.0;0.0;4.0;0.0;9.0;0.0;0.0;1.0;1.0
org.apache.cassandra.utils.GuidGenerator;80.0;0.0;22.0;1.0;23.0;8.0;6.0;0.8333333333333334;1.1111111111111112;3.0;0.0;4.0;3.0;50.0;2.0;22.0;13.0;13.0;1.0;1.0;1.0;0.0;3.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.transport.Event$TopologyChange;46.0;0.0;13.0;2.0;11.0;6.0;14.0;0.6666666666666667;0.8;2.0;2.0;6.0;4.0;7.0;5.0;18.0;12.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.compaction.LeveledCompactionTask;20.0;0.0;10.0;5.0;3.0;2.0;1.0;0.5;1.0;1.0;0.0;2.0;0.0;2.0;2.0;14.0;4.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.UntypedResultSet;114.0;4.0;44.0;1.0;10.0;8.0;0.0;0.0;0.0;1.0;0.0;4.0;4.0;39.0;20.0;71.0;25.0;12.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.util.RandomAccessReader;366.0;1.0;30.0;2.0;50.0;46.0;317.0;0.8763736263736264;0.9088319088319089;13.0;2.0;28.0;25.0;46.0;31.0;39.0;75.0;36.0;3.0;22.0;8.0;0.0;35.0;0.0;7.0;12.0;6.0;1.0;3.0;15.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.statements.ModificationStatement;171.0;2.0;64.0;3.0;37.0;28.0;62.0;0.875;0.9545454545454546;4.0;1.0;12.0;9.0;43.0;19.0;114.0;40.0;53.0;6.0;21.0;2.0;0.0;26.0;0.0;2.0;10.0;3.0;4.0;2.0;6.0;13.0;2.0;10.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;5.0
org.apache.cassandra.thrift.ThriftSessionManager;39.0;0.0;12.0;1.0;8.0;2.0;1.0;0.5555555555555556;0.8333333333333334;3.0;1.0;3.0;3.0;6.0;6.0;15.0;5.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.statements.ColumnGroupMap$Builder;64.0;0.0;15.0;1.0;10.0;11.0;1.0;0.4;0.6;5.0;0.0;3.0;2.0;11.0;0.0;0.0;14.0;21.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.thrift.TServerFactory$Args;10.0;0.0;9.0;1.0;0.0;0.0;0.0;1.0;0.0;9.0;9.0;0.0;0.0;1.0;11.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.BoundedStatsDeque;53.0;0.0;12.0;1.0;12.0;6.0;5.0;0.16666666666666663;0.2;1.0;0.0;6.0;6.0;10.0;0.0;0.0;12.0;13.0;1.0;1.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.CounterId$OneShotRenewer;18.0;0.0;6.0;1.0;3.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;4.0;0.0;0.0;3.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.WriteResponse$WriteResponseSerializer;29.0;0.0;16.0;1.0;12.0;6.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;10.0;0.0;0.0;9.0;8.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.CounterMutation;124.0;0.0;37.0;1.0;39.0;24.0;41.0;0.6923076923076923;0.75;3.0;1.0;13.0;12.0;47.0;8.0;79.0;37.0;24.0;4.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutor;143.0;3.0;25.0;4.0;22.0;7.0;30.0;0.65;0.7222222222222222;2.0;0.0;10.0;6.0;29.0;16.0;21.0;17.0;12.0;1.0;2.0;2.0;0.0;6.0;0.0;2.0;2.0;1.0;0.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.StandaloneScrubber;218.0;0.0;50.0;1.0;44.0;15.0;0.0;1.0;2.0;5.0;0.0;2.0;1.0;93.0;3.0;70.0;22.0;112.0;1.0;158.0;12.0;1.0;34.0;1.0;8.0;23.0;1.0;1.0;2.0;1.0;1.0;4.0;3.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;5.0;0.0;0.0;1.0;0.0
