Unit;LoC;NOC;CBO;DIT;RFC;WMC;LCOM;LCOM2;LCOM3;NoA;NoPA;NoM;NoPM;NoI;Ca;Ce;CCC;LMLoC;LPL;TLoC;CLoC;FLoC;ECC;FCC;HCC;TCC;RCo;SCo;HCo;NoR;NoS;NoH;TFC;NoCA;NoCI;NoCRN;NoDR;NoEH;NoGH;NoGS;NoNPB;NoOC;NoOCA;NoSF;NoSKS
org.apache.cassandra.tools.BulkLoader$ExternalClient;91.0;0.0;46.0;2.0;27.0;10.0;2.0;0.6111111111111112;0.9166666666666666;6.0;0.0;3.0;2.0;32.0;2.0;14.0;13.0;50.0;5.0;37.0;2.0;0.0;9.0;0.0;2.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.service.DatacenterSyncWriteResponseHandler;62.0;0.0;20.0;2.0;11.0;5.0;2.0;0.6666666666666667;1.0;4.0;0.0;3.0;2.0;18.0;2.0;21.0;10.0;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.statements.DropTriggerStatement;34.0;0.0;21.0;4.0;14.0;2.0;6.0;0.75;1.0;2.0;0.0;4.0;4.0;16.0;1.0;26.0;6.0;6.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.NodeTool$CompactionStats;28.0;0.0;22.0;2.0;13.0;4.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;27.0;0.0;0.0;5.0;24.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.filter.ExtendedFilter$WithClauses;234.0;0.0;50.0;2.0;54.0;65.0;21.0;0.6111111111111112;0.6875;2.0;0.0;9.0;5.0;100.0;0.0;0.0;74.0;38.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.concurrent.SimpleCondition;68.0;1.0;17.0;1.0;17.0;14.0;24.0;0.7083333333333333;0.8095238095238094;3.0;0.0;8.0;8.0;19.0;13.0;16.0;22.0;14.0;2.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0;1.0;0.0;4.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.statements.ModificationStatement$Parsed;80.0;4.0;24.0;3.0;19.0;18.0;3.0;0.6666666666666667;1.0;4.0;0.0;3.0;2.0;25.0;12.0;32.0;21.0;54.0;3.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;1.0;0.0;4.0;3.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.NativeDecoratedKey;17.0;0.0;13.0;2.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;7.0;2.0;14.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.sstable.CQLSSTableWriter$Builder;229.0;0.0;41.0;1.0;33.0;23.0;27.0;0.746031746031746;0.8392857142857143;7.0;0.0;9.0;8.0;27.0;3.0;46.0;32.0;27.0;3.0;28.0;2.0;0.0;21.0;0.0;2.0;8.0;2.0;0.0;1.0;11.0;0.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.repair.messages.SnapshotMessage;26.0;0.0;15.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;5.0;4.0;17.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.statements.DropTableStatement;44.0;0.0;16.0;4.0;8.0;3.0;5.0;0.5;0.6666666666666666;1.0;0.0;4.0;4.0;9.0;1.0;26.0;7.0;10.0;1.0;2.0;4.0;0.0;10.0;0.0;4.0;2.0;2.0;3.0;2.0;2.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0
org.apache.cassandra.hadoop.cql3.CqlRecordReader$RowIterator;47.0;0.0;28.0;2.0;11.0;11.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;31.0;2.0;25.0;13.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.memory.MemtableBufferAllocator;38.0;2.0;16.0;2.0;12.0;6.0;0.0;1.0;0.0;0.0;0.0;7.0;6.0;13.0;5.0;13.0;13.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.hadoop.pig.CqlNativeStorage;276.0;0.0;41.0;4.0;68.0;71.0;3.0;0.5;0.6666666666666666;21.0;0.0;4.0;3.0;130.0;0.0;0.0;75.0;105.0;2.0;113.0;13.0;0.0;54.0;0.0;3.0;42.0;2.0;1.0;3.0;6.0;3.0;3.0;6.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0
org.apache.cassandra.thrift.ThriftValidation;613.0;0.0;77.0;1.0;105.0;139.0;273.0;0.9615384615384616;1.0;1.0;0.0;26.0;20.0;170.0;21.0;67.0;165.0;59.0;3.0;9.0;19.0;0.0;95.0;0.0;7.0;7.0;2.0;2.0;1.0;59.0;22.0;6.0;33.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0
org.apache.cassandra.thrift.ThriftConversion;98.0;0.0;30.0;1.0;19.0;64.0;0.0;1.0;0.0;0.0;0.0;8.0;8.0;14.0;2.0;104.0;72.0;16.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;3.0;2.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy;367.0;0.0;70.0;2.0;75.0;76.0;120.0;0.9117647058823529;0.96875;4.0;0.0;17.0;10.0;121.0;5.0;55.0;98.0;51.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.UUIDGen;298.0;0.0;22.0;1.0;45.0;32.0;207.0;0.8787878787878788;0.9206349206349206;6.0;0.0;22.0;13.0;43.0;50.0;29.0;55.0;26.0;2.0;5.0;1.0;0.0;9.0;0.0;1.0;3.0;2.0;0.0;1.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.gms.GossipDigestAckSerializer;37.0;0.0;25.0;1.0;19.0;5.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;22.0;2.0;23.0;8.0;12.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.compaction.LazilyCompactedRow;253.0;0.0;62.0;2.0;26.0;7.0;6.0;0.7636363636363637;0.9545454545454546;11.0;0.0;5.0;4.0;101.0;0.0;0.0;39.0;35.0;4.0;9.0;3.0;0.0;13.0;0.0;3.0;6.0;2.0;1.0;1.0;3.0;1.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0
org.apache.cassandra.locator.AbstractNetworkTopologySnitch;39.0;6.0;6.0;2.0;6.0;19.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;19.0;7.0;6.0;22.0;22.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.metrics.ColumnFamilyMetrics;640.0;0.0;92.0;1.0;29.0;12.0;10.0;0.9434523809523809;1.1006944444444444;48.0;46.0;7.0;2.0;242.0;0.0;0.0;96.0;18.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.service.paxos.PaxosState;87.0;0.0;20.0;1.0;19.0;9.0;2.0;0.5;0.75;4.0;0.0;3.0;3.0;36.0;6.0;25.0;14.0;23.0;1.0;25.0;0.0;2.0;13.0;2.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.service.pager.PagingState;59.0;0.0;16.0;1.0;14.0;6.0;3.0;0.33333333333333337;0.4444444444444445;3.0;3.0;4.0;3.0;15.0;19.0;48.0;10.0;16.0;1.0;10.0;2.0;0.0;8.0;0.0;2.0;4.0;2.0;0.0;1.0;2.0;0.0;2.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.ColumnIdentifier;69.0;0.0;16.0;1.0;12.0;10.0;2.0;0.38888888888888884;0.4666666666666667;3.0;1.0;6.0;6.0;14.0;130.0;28.0;16.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.statements.ListPermissionsStatement;88.0;0.0;36.0;3.0;22.0;14.0;5.0;0.7428571428571429;0.9285714285714286;7.0;0.0;5.0;3.0;30.0;1.0;37.0;19.0;15.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
org.apache.cassandra.db.CFRowAdder;70.0;0.0;26.0;1.0;22.0;8.0;0.0;0.41666666666666663;0.5;4.0;3.0;6.0;4.0;37.0;0.0;0.0;16.0;13.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.RowIndexEntry$IndexedEntry;53.0;0.0;21.0;2.0;12.0;6.0;1.0;0.41666666666666663;0.5555555555555555;3.0;0.0;4.0;4.0;15.0;4.0;29.0;11.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.Lists$SetterByIndex;51.0;0.0;25.0;2.0;15.0;7.0;2.0;0.33333333333333337;0.5;1.0;0.0;3.0;3.0;19.0;4.0;23.0;10.0;27.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.transport.Event$SchemaChange;124.0;0.0;16.0;2.0;17.0;24.0;5.0;0.16666666666666663;0.2;4.0;4.0;6.0;6.0;37.0;27.0;21.0;31.0;26.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.composites.CompoundDenseCellName;58.0;0.0;15.0;3.0;12.0;8.0;27.0;0.75;0.8571428571428571;1.0;0.0;8.0;8.0;7.0;0.0;0.0;16.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.sstable.IndexHelper;173.0;0.0;30.0;1.0;21.0;16.0;0.0;1.0;0.0;0.0;0.0;5.0;5.0;47.0;0.0;0.0;24.0;37.0;5.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql.AbstractModification;96.0;0.0;18.0;1.0;12.0;8.0;43.0;0.8714285714285714;0.9682539682539681;7.0;1.0;10.0;10.0;8.0;0.0;0.0;18.0;2.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
org.apache.cassandra.io.sstable.SSTableLoader;241.0;0.0;65.0;1.0;46.0;31.0;25.0;0.78125;0.8928571428571429;8.0;0.0;8.0;6.0;77.0;6.0;57.0;42.0;70.0;2.0;32.0;1.0;2.0;9.0;2.0;1.0;5.0;1.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cli.transport.SSLTransportFactory;18.0;0.0;13.0;2.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.0;0.0;0.0;2.0;13.0;1.0;4.0;1.0;0.0;4.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.locator.Ec2MultiRegionSnitch;23.0;0.0;17.0;4.0;5.0;0.0;0.0;0.75;0.75;4.0;0.0;1.0;1.0;11.0;1.0;19.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.MultiColumnRelation;113.0;1.0;17.0;2.0;13.0;12.0;32.0;0.7777777777777778;0.875;4.0;0.0;9.0;9.0;12.0;3.0;42.0;21.0;17.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.gms.VersionedValue$VersionedValueSerializer;23.0;0.0;13.0;1.0;11.0;3.0;0.0;1.0;0.0;0.0;0.0;4.0;3.0;9.0;2.0;14.0;7.0;4.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.QueryProcessor;428.0;0.0;90.0;1.0;95.0;56.0;342.0;0.9595959595959596;0.9965034965034966;11.0;2.0;27.0;22.0;147.0;27.0;105.0;85.0;30.0;4.0;44.0;13.0;0.0;70.0;0.0;10.0;23.0;5.0;4.0;5.0;20.0;22.0;10.0;33.0;0.0;1.0;0.0;4.0;0.0;1.0;0.0;7.0;0.0;0.0;0.0;5.0
org.apache.cassandra.db.index.composites.CompositesIndexOnPartitionKey;49.0;0.0;30.0;5.0;24.0;9.0;0.0;1.0;0.0;0.0;0.0;6.0;4.0;32.0;0.0;0.0;15.0;7.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.exceptions.AlreadyExistsException;21.0;0.0;4.0;6.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;5.0;6.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.metrics.DroppedMessageMetrics;20.0;0.0;14.0;1.0;2.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;5.0;3.0;11.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.marshal.UTF8Type;37.0;0.0;16.0;2.0;8.0;7.0;14.0;0.6666666666666667;0.8;1.0;1.0;6.0;6.0;3.0;63.0;26.0;13.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cache.CachingOptions;254.0;0.0;25.0;1.0;32.0;56.0;36.0;0.7272727272727273;0.8;7.0;6.0;11.0;9.0;79.0;0.0;0.0;105.0;21.0;2.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.dht.AbstractPartitioner;9.0;0.0;8.0;1.0;5.0;4.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;5.0;0.0;0.0;5.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.CFName;34.0;0.0;8.0;1.0;8.0;4.0;6.0;0.41666666666666663;0.5;2.0;0.0;6.0;6.0;4.0;26.0;6.0;10.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.MutationVerbHandler;53.0;0.0;25.0;1.0;16.0;4.0;0.0;0.5;1.0;1.0;0.0;2.0;1.0;20.0;2.0;29.0;6.0;27.0;4.0;19.0;1.0;0.0;6.0;0.0;1.0;4.0;0.0;1.0;1.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.exceptions.ConfigurationException;15.0;1.0;5.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;112.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.composites.AbstractCellNameType;394.0;0.0;69.0;2.0;31.0;21.0;210.0;0.9523809523809523;1.0;8.0;0.0;21.0;18.0;67.0;0.0;0.0;90.0;22.0;3.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;2.0;0.0;0.0;6.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.NodeTool$DescribeRing;20.0;0.0;14.0;2.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;6.0;0.0;0.0;2.0;13.0;1.0;4.0;1.0;0.0;4.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.BufferDeletedCell;90.0;0.0;27.0;3.0;31.0;16.0;0.0;1.0;0.0;0.0;0.0;12.0;12.0;30.0;0.0;0.0;28.0;6.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.MerkleTree;1039.0;0.0;69.0;1.0;55.0;84.0;194.0;0.8996655518394648;0.9405594405594406;13.0;7.0;23.0;14.0;235.0;20.0;65.0;175.0;56.0;5.0;3.0;3.0;0.0;20.0;0.0;5.0;4.0;5.0;2.0;3.0;9.0;2.0;3.0;23.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cli.CliClient$CfDefNamesComparator;5.0;0.0;6.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.statements.MultiColumnRestriction$InWithMarker;19.0;0.0;17.0;3.0;4.0;3.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;5.0;6.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
