Unit;LoC;NOC;CBO;DIT;RFC;WMC;LCOM;LCOM2;LCOM3;NoA;NoPA;NoM;NoPM;NoI;Ca;Ce;CCC;LMLoC;LPL;TLoC;CLoC;FLoC;ECC;FCC;HCC;TCC;RCo;SCo;HCo;NoR;NoS;NoH;TFC;NoCA;NoCI;NoCRN;NoDR;NoEH;NoGH;NoGS;NoNPB;NoOC;NoOCA;NoSF;NoSKS
org.apache.cassandra.cql3.functions.UDFunction;269.0;2.0;45.0;2.0;61.0;52.0;237.0;0.9192546583850931;0.961038961038961;7.0;0.0;23.0;13.0;72.0;18.0;74.0;75.0;28.0;8.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.statements.DropTableStatement;46.0;0.0;16.0;4.0;8.0;5.0;5.0;0.5;0.6666666666666666;1.0;0.0;4.0;4.0;9.0;1.0;26.0;9.0;12.0;1.0;3.0;5.0;0.0;12.0;0.0;5.0;3.0;2.0;3.0;2.0;2.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0
org.apache.cassandra.io.sstable.format.big.IndexedSliceReader$IndexedBlockFetcher;231.0;0.0;31.0;2.0;36.0;66.0;2.0;0.625;0.8333333333333334;4.0;0.0;4.0;0.0;51.0;0.0;0.0;70.0;104.0;0.0;1.0;1.0;0.0;5.0;0.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.hadoop.pig.CqlNativeStorage;903.0;0.0;117.0;2.0;204.0;193.0;958.0;0.9478036175710595;0.9693446088794926;43.0;0.0;45.0;21.0;354.0;0.0;0.0;238.0;103.0;4.0;134.0;19.0;0.0;119.0;0.0;9.0;55.0;2.0;7.0;6.0;24.0;34.0;9.0;35.0;0.0;0.0;0.0;4.0;0.0;2.0;0.0;11.0;1.0;0.0;0.0;2.0
org.apache.cassandra.thrift.ThriftValidation;614.0;0.0;79.0;1.0;103.0;139.0;273.0;0.9615384615384616;1.0;1.0;0.0;26.0;20.0;169.0;21.0;67.0;165.0;59.0;4.0;9.0;19.0;0.0;95.0;0.0;7.0;7.0;2.0;2.0;1.0;59.0;22.0;6.0;33.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0
org.apache.cassandra.thrift.ThriftConversion;439.0;0.0;99.0;1.0;196.0;136.0;0.0;1.0;0.0;0.0;0.0;24.0;17.0;231.0;2.0;104.0;160.0;92.0;5.0;79.0;2.0;0.0;48.0;0.0;2.0;30.0;5.0;5.0;2.0;9.0;13.0;2.0;17.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;6.0
org.apache.cassandra.cql3.ResultSet$ResultMetadata$Codec;107.0;0.0;24.0;1.0;25.0;19.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;53.0;3.0;24.0;22.0;35.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.sstable.format.SSTableReader$Factory;9.0;1.0;11.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;5.0;11.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.nodetool.RangeKeySample;11.0;0.0;11.0;2.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.0;2.0;11.0;2.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.UUIDGen;288.0;0.0;22.0;1.0;47.0;33.0;229.0;0.8840579710144928;0.9242424242424242;6.0;0.0;23.0;14.0;44.0;50.0;29.0;57.0;26.0;3.0;5.0;1.0;0.0;9.0;0.0;1.0;3.0;2.0;0.0;1.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.gms.GossipDigestAckSerializer;37.0;0.0;25.0;1.0;19.0;5.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;22.0;2.0;23.0;8.0;12.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.nodetool.TruncateHints;12.0;0.0;10.0;2.0;4.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.0;2.0;9.0;3.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.service.pager.PagingState;58.0;0.0;17.0;1.0;14.0;6.0;3.0;0.33333333333333337;0.4444444444444445;3.0;3.0;4.0;3.0;15.0;19.0;48.0;10.0;16.0;1.0;9.0;2.0;0.0;8.0;0.0;2.0;4.0;2.0;0.0;1.0;2.0;0.0;2.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.ColumnIdentifier;139.0;0.0;30.0;2.0;17.0;12.0;8.0;0.47619047619047616;0.5555555555555556;3.0;1.0;7.0;7.0;28.0;130.0;28.0;33.0;10.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.selection.Selectable$WithFunction;67.0;0.0;26.0;2.0;15.0;6.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;20.0;4.0;32.0;11.0;19.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.sstable.format.SSTableReader$Operator$GreaterThan;2.0;0.0;5.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;5.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.CFRowAdder;81.0;0.0;27.0;1.0;24.0;11.0;0.0;0.5;0.6;5.0;4.0;6.0;4.0;41.0;0.0;0.0;19.0;17.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.Lists$SetterByIndex;58.0;0.0;26.0;2.0;16.0;11.0;2.0;0.33333333333333337;0.5;1.0;0.0;3.0;3.0;21.0;4.0;23.0;14.0;34.0;4.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;1.0;0.0;5.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.transport.Event$SchemaChange;192.0;0.0;22.0;2.0;28.0;44.0;5.0;0.16666666666666663;0.2;5.0;5.0;6.0;6.0;76.0;27.0;21.0;51.0;49.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.repair.RepairResult;9.0;0.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;1.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.nodetool.ProxyHistograms;24.0;0.0;13.0;2.0;6.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;15.0;2.0;13.0;2.0;20.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.util.CompressedSegmentedFile$Cleanup;19.0;0.0;14.0;2.0;5.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;5.0;0.0;0.0;3.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.locator.Ec2MultiRegionSnitch;23.0;0.0;18.0;4.0;5.0;0.0;0.0;0.6666666666666667;0.6666666666666667;3.0;0.0;1.0;1.0;11.0;1.0;19.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.MultiColumnRelation;170.0;1.0;39.0;2.0;35.0;18.0;72.0;0.8461538461538461;0.9166666666666666;4.0;0.0;13.0;6.0;39.0;3.0;42.0;31.0;17.0;4.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;6.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.gms.VersionedValue$VersionedValueSerializer;23.0;0.0;13.0;1.0;11.0;3.0;0.0;1.0;0.0;0.0;0.0;4.0;3.0;9.0;2.0;14.0;7.0;4.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.sstable.format.SSTableWriter$TransactionalProxy;4.0;1.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.restrictions.MultiColumnRestriction$InWithMarker;29.0;0.0;20.0;4.0;7.0;3.0;3.0;0.6666666666666667;1.0;1.0;0.0;3.0;2.0;5.0;0.0;0.0;6.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.commitlog.MemoryMappedSegment;80.0;0.0;23.0;2.0;17.0;4.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;21.0;2.0;22.0;8.0;23.0;2.0;17.0;3.0;0.0;10.0;0.0;3.0;4.0;1.0;0.0;2.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0
org.apache.cassandra.metrics.DroppedMessageMetrics;9.0;0.0;10.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;4.0;3.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.concurrent.Ref$Debug;34.0;0.0;11.0;1.0;10.0;3.0;2.0;0.5;0.75;4.0;0.0;3.0;0.0;17.0;3.0;11.0;6.0;11.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.CFName;18.0;0.0;6.0;2.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;3.0;26.0;6.0;5.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.MutationVerbHandler;48.0;0.0;24.0;1.0;15.0;4.0;0.0;1.0;2.0;1.0;0.0;2.0;1.0;20.0;2.0;29.0;6.0;20.0;4.0;12.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.exceptions.ConfigurationException;31.0;1.0;6.0;5.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;4.0;112.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.BufferDeletedCell;85.0;0.0;25.0;3.0;29.0;13.0;0.0;1.0;0.0;0.0;0.0;11.0;11.0;23.0;0.0;0.0;24.0;6.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.io.util.SequentialWriter$TransactionalProxy;42.0;2.0;15.0;2.0;11.0;5.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;10.0;6.0;15.0;9.0;20.0;1.0;3.0;3.0;0.0;6.0;0.0;3.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.nodetool.DescribeRing;20.0;0.0;15.0;2.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;6.0;2.0;14.0;2.0;13.0;1.0;4.0;1.0;0.0;4.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.cassandra.exceptions.InvalidRequestException;5.0;1.0;4.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;247.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.Mutation$MutationSerializer;77.0;0.0;33.0;1.0;29.0;12.0;0.0;1.0;0.0;0.0;0.0;5.0;4.0;33.0;19.0;31.0;17.0;28.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.SliceFromReadCommandSerializer;49.0;0.0;26.0;1.0;24.0;3.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;30.0;0.0;0.0;6.0;16.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.gms.EchoMessage$EchoMessageSerializer;14.0;0.0;10.0;1.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;1.0;2.0;10.0;5.0;2.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.NoSpamLogger$NoSpamLogStatement;67.0;0.0;12.0;3.0;19.0;12.0;25.0;0.9166666666666666;1.0476190476190477;3.0;0.0;8.0;7.0;16.0;2.0;11.0;20.0;17.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.dht.LocalPartitioner$LocalToken;50.0;0.0;16.0;3.0;12.0;10.0;5.0;1.0;1.2;1.0;0.0;6.0;6.0;8.0;2.0;17.0;16.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.BiMultiValMap;108.0;1.0;21.0;1.0;30.0;16.0;38.0;0.4;0.42857142857142855;2.0;0.0;15.0;15.0;30.0;4.0;14.0;31.0;6.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.marshal.LocalByPartionerType;58.0;0.0;19.0;2.0;12.0;2.0;36.0;0.8888888888888888;1.0;1.0;0.0;9.0;9.0;5.0;0.0;0.0;11.0;3.0;2.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;2.0;1.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.cql3.ColumnIdentifier$Raw;53.0;0.0;20.0;1.0;12.0;14.0;4.0;0.5;0.625;2.0;0.0;5.0;5.0;10.0;0.0;0.0;19.0;15.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.utils.concurrent.WaitQueue$RegisteredSignal;61.0;1.0;10.0;2.0;12.0;14.0;6.0;0.41666666666666663;0.5;2.0;0.0;6.0;5.0;12.0;3.0;10.0;20.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.transport.Message$Dispatcher$FlushItem;10.0;0.0;6.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;1.0;6.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.streaming.management.SessionCompleteEventCompositeData;42.0;0.0;20.0;1.0;5.0;1.0;0.0;0.5;0.5;4.0;1.0;1.0;1.0;9.0;2.0;18.0;2.0;13.0;1.0;6.0;2.0;0.0;7.0;0.0;2.0;3.0;0.0;0.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.compaction.LeveledCompactionTask;31.0;0.0;14.0;4.0;4.0;5.0;3.0;0.6666666666666667;1.0;3.0;0.0;3.0;1.0;2.0;2.0;14.0;8.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.tools.nodetool.SetTraceProbability;10.0;0.0;13.0;2.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;3.0;2.0;13.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.thrift.TServerFactory$Args;10.0;0.0;8.0;1.0;0.0;0.0;0.0;1.0;0.0;9.0;9.0;0.0;0.0;1.0;11.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.db.WriteResponse$WriteResponseSerializer;14.0;0.0;10.0;1.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;1.0;0.0;0.0;5.0;2.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.cassandra.streaming.messages.IncomingFileMessage;59.0;0.0;28.0;2.0;2.0;1.0;0.0;0.33333333333333337;0.33333333333333337;3.0;3.0;1.0;1.0;9.0;3.0;27.0;6.0;2.0;0.0;1.0;15.0;0.0;10.0;0.0;5.0;2.0;3.0;0.0;2.0;3.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
